Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
LAW-OLD,14,-0.811181406,-60.86001002,65.73183363,10.22523459,-26.85873602,71.98093063,LAW_OLD,LAW-OLD-14,"['ERA', 'EVE', 'FOG', 'GIG', 'IRE', 'RIB', 'LIE', 'TAU', 'SOY', 'HOT', 'LAB', 'ZAP']",LAW-14_OLD-14,"['ERA-LAW-14', 'EVE-LAW-14', 'FOG-LAW-14', 'GIG-LAW-14', 'IRE-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-SOY-14', 'HOT-OLD-13', 'LAB-OLD-13', 'OLD-ZAP-13', 'LIE-OLD-14', 'OLD-TAU-14', 'EVE-OLD-14', 'FOG-OLD-14']","['ERA-LAW', 'EVE-LAW', 'FOG-LAW', 'GIG-LAW', 'IRE-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU', 'LAW-SOY', 'HOT-OLD', 'LAB-OLD', 'LIE-OLD', 'OLD-TAU', 'OLD-ZAP', 'EVE-OLD', 'FOG-OLD']","['ERA-14', 'EVE-14', 'FOG-14', 'GIG-14', 'IRE-14', 'RIB-14', 'LIE-14', 'TAU-14', 'SOY-6', 'HOT-13', 'LAB-13', 'ZAP-13', 'LIE-14', 'TAU-14', 'EVE-14', 'FOG-14']",0,in_to_out,mid
OLD-TAU,14,-21.30092041,-60.86001002,61.36783063,-0.811181406,-46.13249602,71.98093063,OLD_TAU,OLD-TAU-14,"['HOT', 'LAB', 'LIE', 'ZAP', 'EVE', 'FOG', 'LAW', 'ACT', 'SOY', 'TRY', 'BUG', 'LAM']",OLD-14_TAU-14,"['HOT-OLD-13', 'LAB-OLD-13', 'OLD-ZAP-13', 'LIE-OLD-14', 'EVE-OLD-14', 'FOG-OLD-14', 'LAW-OLD-14', 'LAB-TAU-13', 'TAU-ZAP-13', 'FOG-TAU-14', 'LIE-TAU-14', 'LAW-TAU-14', 'ACT-TAU-6', 'SOY-TAU-6', 'TAU-TRY-6', 'BUG-TAU-12', 'LAM-TAU-12']","['HOT-OLD', 'LAB-OLD', 'LIE-OLD', 'OLD-ZAP', 'EVE-OLD', 'FOG-OLD', 'LAW-OLD', 'ACT-TAU', 'FOG-TAU', 'SOY-TAU', 'TAU-TRY', 'LAB-TAU', 'LIE-TAU', 'TAU-ZAP', 'LAW-TAU', 'BUG-TAU', 'LAM-TAU']","['HOT-13', 'LAB-13', 'ZAP-13', 'LIE-14', 'EVE-14', 'FOG-14', 'LAW-14', 'LAB-13', 'ZAP-13', 'FOG-14', 'LIE-14', 'LAW-14', 'ACT-6', 'SOY-6', 'TRY-6', 'BUG-12', 'LAM-12']",0,in_to_out,mid
LIE-TAU,14,-21.30092041,-68.56024402,52.33663563,21.34120359,-46.13249602,61.36783063,LIE_TAU,LIE-TAU-14,"['COW', 'EAR', 'FAX', 'GIG', 'JAM', 'ZOO', 'HOT', 'ZAP', 'OLD', 'PIG', 'EVE', 'LAW', 'ACT', 'FOG', 'SOY', 'TRY', 'LAB', 'BUG', 'LAM']",LIE-14_TAU-14,"['COW-LIE-11', 'EAR-LIE-11', 'FAX-LIE-11', 'LIE-ZOO-11', 'JAM-LIE-13', 'HOT-LIE-13', 'LIE-ZAP-13', 'LIE-PIG-13', 'GIG-LIE-14', 'LIE-OLD-14', 'EVE-LIE-14', 'LAW-LIE-14', 'LAB-TAU-13', 'TAU-ZAP-13', 'FOG-TAU-14', 'OLD-TAU-14', 'LAW-TAU-14', 'ACT-TAU-6', 'SOY-TAU-6', 'TAU-TRY-6', 'BUG-TAU-12', 'LAM-TAU-12']","['COW-LIE', 'EAR-LIE', 'FAX-LIE', 'GIG-LIE', 'JAM-LIE', 'LIE-ZOO', 'HOT-LIE', 'LIE-ZAP', 'LIE-OLD', 'LIE-PIG', 'EVE-LIE', 'LAW-LIE', 'ACT-TAU', 'FOG-TAU', 'SOY-TAU', 'TAU-TRY', 'LAB-TAU', 'OLD-TAU', 'TAU-ZAP', 'LAW-TAU', 'BUG-TAU', 'LAM-TAU']","['COW-11', 'EAR-11', 'FAX-11', 'ZOO-11', 'JAM-13', 'HOT-13', 'ZAP-13', 'PIG-13', 'GIG-14', 'OLD-14', 'EVE-14', 'LAW-14', 'LAB-13', 'ZAP-13', 'FOG-14', 'OLD-14', 'LAW-14', 'ACT-6', 'SOY-6', 'TRY-6', 'BUG-12', 'LAM-12']",0,inner,mid
LAW-TAU,14,-21.30092041,-46.13249602,61.36783063,10.22523459,-26.85873602,65.73183363,LAW_TAU,LAW-TAU-14,"['ERA', 'EVE', 'FOG', 'GIG', 'IRE', 'RIB', 'LIE', 'OLD', 'SOY', 'ACT', 'TRY', 'LAB', 'ZAP', 'BUG', 'LAM']",LAW-14_TAU-14,"['ERA-LAW-14', 'EVE-LAW-14', 'FOG-LAW-14', 'GIG-LAW-14', 'IRE-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-OLD-14', 'LAW-SOY-14', 'LAB-TAU-13', 'TAU-ZAP-13', 'FOG-TAU-14', 'LIE-TAU-14', 'OLD-TAU-14', 'ACT-TAU-6', 'SOY-TAU-6', 'TAU-TRY-6', 'BUG-TAU-12', 'LAM-TAU-12']","['ERA-LAW', 'EVE-LAW', 'FOG-LAW', 'GIG-LAW', 'IRE-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-OLD', 'LAW-SOY', 'ACT-TAU', 'FOG-TAU', 'SOY-TAU', 'TAU-TRY', 'LAB-TAU', 'LIE-TAU', 'OLD-TAU', 'TAU-ZAP', 'BUG-TAU', 'LAM-TAU']","['ERA-14', 'EVE-14', 'FOG-14', 'GIG-14', 'IRE-14', 'RIB-14', 'LIE-14', 'OLD-14', 'SOY-6', 'LAB-13', 'ZAP-13', 'FOG-14', 'LIE-14', 'OLD-14', 'ACT-6', 'SOY-6', 'TRY-6', 'BUG-12', 'LAM-12']",0,inner,mid
FOG-TAU,14,-21.30092041,-46.13249602,61.36783063,-11.92286041,-24.93838202,78.58385063,FOG_TAU,FOG-TAU-14,"['TRY', 'RIB', 'SOY', 'LAW', 'OLD', 'ACT', 'LAB', 'LIE', 'ZAP', 'BUG', 'LAM']",FOG-14_TAU-14,"['FOG-RIB-14', 'FOG-LAW-14', 'FOG-OLD-14', 'FOG-TRY-6', 'FOG-SOY-6', 'LAB-TAU-13', 'TAU-ZAP-13', 'LIE-TAU-14', 'OLD-TAU-14', 'LAW-TAU-14', 'ACT-TAU-6', 'SOY-TAU-6', 'TAU-TRY-6', 'BUG-TAU-12', 'LAM-TAU-12']","['FOG-TRY', 'FOG-RIB', 'FOG-SOY', 'FOG-LAW', 'FOG-OLD', 'ACT-TAU', 'SOY-TAU', 'TAU-TRY', 'LAB-TAU', 'LIE-TAU', 'OLD-TAU', 'TAU-ZAP', 'LAW-TAU', 'BUG-TAU', 'LAM-TAU']","['RIB-14', 'LAW-14', 'OLD-14', 'TRY-6', 'SOY-6', 'LAB-13', 'ZAP-13', 'LIE-14', 'OLD-14', 'LAW-14', 'ACT-6', 'SOY-6', 'TRY-6', 'BUG-12', 'LAM-12']",0,in_to_out,left
FOG-OLD,14,-11.92286041,-60.86001002,71.98093063,-0.811181406,-24.93838202,78.58385063,FOG_OLD,FOG-OLD-14,"['TAU', 'TRY', 'RIB', 'SOY', 'LAW', 'HOT', 'LAB', 'LIE', 'ZAP', 'EVE']",FOG-14_OLD-14,"['FOG-TAU-14', 'FOG-RIB-14', 'FOG-LAW-14', 'FOG-TRY-6', 'FOG-SOY-6', 'HOT-OLD-13', 'LAB-OLD-13', 'OLD-ZAP-13', 'LIE-OLD-14', 'OLD-TAU-14', 'EVE-OLD-14', 'LAW-OLD-14']","['FOG-TAU', 'FOG-TRY', 'FOG-RIB', 'FOG-SOY', 'FOG-LAW', 'HOT-OLD', 'LAB-OLD', 'LIE-OLD', 'OLD-TAU', 'OLD-ZAP', 'EVE-OLD', 'LAW-OLD']","['TAU-14', 'RIB-14', 'LAW-14', 'TRY-6', 'SOY-6', 'HOT-13', 'LAB-13', 'ZAP-13', 'LIE-14', 'TAU-14', 'EVE-14', 'LAW-14']",0,outer,mid
LAW-RIB,14,0.777001594,-26.85873602,65.73183363,10.22523459,-2.205857017,78.78930963,LAW_RIB,LAW-RIB-14,"['ERA', 'EVE', 'FOG', 'GIG', 'IRE', 'LIE', 'TAU', 'OLD', 'SOY', 'JUG']",LAW-14_RIB-14,"['ERA-LAW-14', 'EVE-LAW-14', 'FOG-LAW-14', 'GIG-LAW-14', 'IRE-LAW-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-OLD-14', 'LAW-SOY-14', 'ERA-RIB-14', 'FOG-RIB-14', 'IRE-RIB-14', 'JUG-RIB-6', 'RIB-SOY-6']","['ERA-LAW', 'EVE-LAW', 'FOG-LAW', 'GIG-LAW', 'IRE-LAW', 'LAW-LIE', 'LAW-TAU', 'LAW-OLD', 'LAW-SOY', 'ERA-RIB', 'FOG-RIB', 'JUG-RIB', 'RIB-SOY', 'IRE-RIB']","['ERA-14', 'EVE-14', 'FOG-14', 'GIG-14', 'IRE-14', 'LIE-14', 'TAU-14', 'OLD-14', 'SOY-6', 'ERA-14', 'FOG-14', 'IRE-14', 'JUG-6', 'SOY-6']",0,in_to_out,mid
FOG-RIB,14,-11.92286041,-24.93838202,78.58385063,0.777001594,-2.205857017,78.78930963,FOG_RIB,FOG-RIB-14,"['TAU', 'TRY', 'SOY', 'LAW', 'OLD', 'ERA', 'JUG', 'IRE']",FOG-14_RIB-14,"['FOG-TAU-14', 'FOG-LAW-14', 'FOG-OLD-14', 'FOG-TRY-6', 'FOG-SOY-6', 'ERA-RIB-14', 'IRE-RIB-14', 'LAW-RIB-14', 'JUG-RIB-6', 'RIB-SOY-6']","['FOG-TAU', 'FOG-TRY', 'FOG-SOY', 'FOG-LAW', 'FOG-OLD', 'ERA-RIB', 'JUG-RIB', 'RIB-SOY', 'IRE-RIB', 'LAW-RIB']","['TAU-14', 'LAW-14', 'OLD-14', 'TRY-6', 'SOY-6', 'ERA-14', 'IRE-14', 'LAW-14', 'JUG-6', 'SOY-6']",0,outer,mid
FOG-LAW,14,-11.92286041,-26.85873602,65.73183363,10.22523459,-24.93838202,78.58385063,FOG_LAW,FOG-LAW-14,"['TAU', 'TRY', 'RIB', 'SOY', 'OLD', 'ERA', 'EVE', 'GIG', 'IRE', 'LIE']",FOG-14_LAW-14,"['FOG-TAU-14', 'FOG-RIB-14', 'FOG-OLD-14', 'FOG-TRY-6', 'FOG-SOY-6', 'ERA-LAW-14', 'EVE-LAW-14', 'GIG-LAW-14', 'IRE-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-OLD-14', 'LAW-SOY-14']","['FOG-TAU', 'FOG-TRY', 'FOG-RIB', 'FOG-SOY', 'FOG-OLD', 'ERA-LAW', 'EVE-LAW', 'GIG-LAW', 'IRE-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU', 'LAW-OLD', 'LAW-SOY']","['TAU-14', 'RIB-14', 'OLD-14', 'TRY-6', 'SOY-6', 'ERA-14', 'EVE-14', 'GIG-14', 'IRE-14', 'RIB-14', 'LIE-14', 'TAU-14', 'OLD-14', 'SOY-6']",0,in_to_out,mid
ERA-LAW,14,10.22523459,-26.85873602,62.12956063,13.73802359,14.67203198,65.73183363,ERA_LAW,ERA-LAW-14,"['JUG', 'RIB', 'SOY', 'PLY', 'AHI', 'IRE', 'YES', 'NIL', 'GIG', 'EVE', 'FOG', 'LIE', 'TAU', 'OLD']",ERA-14_LAW-14,"['ERA-RIB-14', 'ERA-IRE-14', 'ERA-GIG-14', 'AHI-ERA-7', 'ERA-YES-7', 'ERA-NIL-7', 'ERA-JUG-6', 'ERA-SOY-6', 'ERA-PLY-6', 'EVE-LAW-14', 'FOG-LAW-14', 'GIG-LAW-14', 'IRE-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-OLD-14', 'LAW-SOY-14']","['ERA-JUG', 'ERA-RIB', 'ERA-SOY', 'ERA-PLY', 'AHI-ERA', 'ERA-IRE', 'ERA-YES', 'ERA-NIL', 'ERA-GIG', 'EVE-LAW', 'FOG-LAW', 'GIG-LAW', 'IRE-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU', 'LAW-OLD', 'LAW-SOY']","['RIB-14', 'IRE-14', 'GIG-14', 'AHI-7', 'YES-7', 'NIL-7', 'JUG-6', 'SOY-6', 'PLY-6', 'EVE-14', 'FOG-14', 'GIG-14', 'IRE-14', 'RIB-14', 'LIE-14', 'TAU-14', 'OLD-14', 'SOY-6']",0,inner,right
ERA-RIB,14,0.777001594,-2.205857017,62.12956063,13.73802359,14.67203198,78.78930963,ERA_RIB,ERA-RIB-14,"['JUG', 'SOY', 'PLY', 'AHI', 'IRE', 'YES', 'NIL', 'GIG', 'LAW', 'FOG']",ERA-14_RIB-14,"['ERA-IRE-14', 'ERA-GIG-14', 'ERA-LAW-14', 'AHI-ERA-7', 'ERA-YES-7', 'ERA-NIL-7', 'ERA-JUG-6', 'ERA-SOY-6', 'ERA-PLY-6', 'FOG-RIB-14', 'IRE-RIB-14', 'LAW-RIB-14', 'JUG-RIB-6', 'RIB-SOY-6']","['ERA-JUG', 'ERA-SOY', 'ERA-PLY', 'AHI-ERA', 'ERA-IRE', 'ERA-YES', 'ERA-NIL', 'ERA-GIG', 'ERA-LAW', 'FOG-RIB', 'JUG-RIB', 'RIB-SOY', 'IRE-RIB', 'LAW-RIB']","['IRE-14', 'GIG-14', 'LAW-14', 'AHI-7', 'YES-7', 'NIL-7', 'JUG-6', 'SOY-6', 'PLY-6', 'FOG-14', 'IRE-14', 'LAW-14', 'JUG-6', 'SOY-6']",0,in_to_out,mid
IRE-RIB,14,0.777001594,-3.166204017,68.58317463,36.45626059,-2.205857017,78.78930963,IRE_RIB,IRE-RIB-14,"['AHI', 'ERA', 'YES', 'MAC', 'EVE', 'GIG', 'LAW', 'FOG', 'JUG', 'SOY']",IRE-14_RIB-14,"['ERA-IRE-14', 'EVE-IRE-14', 'GIG-IRE-14', 'IRE-LAW-14', 'AHI-IRE-7', 'IRE-YES-7', 'IRE-MAC-7', 'ERA-RIB-14', 'FOG-RIB-14', 'LAW-RIB-14', 'JUG-RIB-6', 'RIB-SOY-6']","['AHI-IRE', 'ERA-IRE', 'IRE-YES', 'IRE-MAC', 'EVE-IRE', 'GIG-IRE', 'IRE-LAW', 'ERA-RIB', 'FOG-RIB', 'JUG-RIB', 'RIB-SOY', 'LAW-RIB']","['ERA-14', 'EVE-14', 'GIG-14', 'LAW-14', 'AHI-7', 'YES-7', 'MAC-7', 'ERA-14', 'FOG-14', 'LAW-14', 'JUG-6', 'SOY-6']",0,outer,mid
GIG-LAW,14,10.22523459,-26.85873602,51.21567163,41.95506859,-21.83033602,65.73183363,GIG_LAW,GIG-LAW-14,"['AIR', 'COW', 'FAX', 'FIX', 'LIE', 'MAC', 'ERA', 'EVE', 'IRE', 'YES', 'FOG', 'RIB', 'TAU', 'OLD', 'SOY']",GIG-14_LAW-14,"['AIR-GIG-11', 'COW-GIG-11', 'FAX-GIG-11', 'FIX-GIG-11', 'GIG-MAC-11', 'GIG-LIE-14', 'ERA-GIG-14', 'EVE-GIG-14', 'GIG-IRE-14', 'GIG-YES-14', 'ERA-LAW-14', 'EVE-LAW-14', 'FOG-LAW-14', 'IRE-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-OLD-14', 'LAW-SOY-14']","['AIR-GIG', 'COW-GIG', 'FAX-GIG', 'FIX-GIG', 'GIG-LIE', 'GIG-MAC', 'ERA-GIG', 'EVE-GIG', 'GIG-IRE', 'GIG-YES', 'ERA-LAW', 'EVE-LAW', 'FOG-LAW', 'IRE-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU', 'LAW-OLD', 'LAW-SOY']","['AIR-11', 'COW-11', 'FAX-11', 'FIX-11', 'MAC-11', 'LIE-14', 'ERA-14', 'EVE-14', 'IRE-14', 'YES-7', 'ERA-14', 'EVE-14', 'FOG-14', 'IRE-14', 'RIB-14', 'LIE-14', 'TAU-14', 'OLD-14', 'SOY-6']",0,inner,right
GIG-IRE,14,36.45626059,-21.83033602,51.21567163,41.95506859,-3.166204017,68.58317463,GIG_IRE,GIG-IRE-14,"['AIR', 'COW', 'FAX', 'FIX', 'LIE', 'MAC', 'ERA', 'EVE', 'LAW', 'YES', 'AHI', 'RIB']",GIG-14_IRE-14,"['AIR-GIG-11', 'COW-GIG-11', 'FAX-GIG-11', 'FIX-GIG-11', 'GIG-MAC-11', 'GIG-LIE-14', 'ERA-GIG-14', 'EVE-GIG-14', 'GIG-LAW-14', 'GIG-YES-14', 'ERA-IRE-14', 'EVE-IRE-14', 'IRE-LAW-14', 'IRE-RIB-14', 'AHI-IRE-7', 'IRE-YES-7', 'IRE-MAC-7']","['AIR-GIG', 'COW-GIG', 'FAX-GIG', 'FIX-GIG', 'GIG-LIE', 'GIG-MAC', 'ERA-GIG', 'EVE-GIG', 'GIG-LAW', 'GIG-YES', 'AHI-IRE', 'ERA-IRE', 'IRE-YES', 'IRE-MAC', 'EVE-IRE', 'IRE-LAW', 'IRE-RIB']","['AIR-11', 'COW-11', 'FAX-11', 'FIX-11', 'MAC-11', 'LIE-14', 'ERA-14', 'EVE-14', 'LAW-14', 'YES-7', 'ERA-14', 'EVE-14', 'LAW-14', 'RIB-14', 'AHI-7', 'YES-7', 'MAC-7']",0,in_to_out,right
ERA-IRE,14,13.73802359,-3.166204017,62.12956063,36.45626059,14.67203198,68.58317463,ERA_IRE,ERA-IRE-14,"['JUG', 'RIB', 'SOY', 'PLY', 'AHI', 'YES', 'NIL', 'GIG', 'LAW', 'MAC', 'EVE']",ERA-14_IRE-14,"['ERA-RIB-14', 'ERA-GIG-14', 'ERA-LAW-14', 'AHI-ERA-7', 'ERA-YES-7', 'ERA-NIL-7', 'ERA-JUG-6', 'ERA-SOY-6', 'ERA-PLY-6', 'EVE-IRE-14', 'GIG-IRE-14', 'IRE-LAW-14', 'IRE-RIB-14', 'AHI-IRE-7', 'IRE-YES-7', 'IRE-MAC-7']","['ERA-JUG', 'ERA-RIB', 'ERA-SOY', 'ERA-PLY', 'AHI-ERA', 'ERA-YES', 'ERA-NIL', 'ERA-GIG', 'ERA-LAW', 'AHI-IRE', 'IRE-YES', 'IRE-MAC', 'EVE-IRE', 'GIG-IRE', 'IRE-LAW', 'IRE-RIB']","['RIB-14', 'GIG-14', 'LAW-14', 'AHI-7', 'YES-7', 'NIL-7', 'JUG-6', 'SOY-6', 'PLY-6', 'EVE-14', 'GIG-14', 'LAW-14', 'RIB-14', 'AHI-7', 'YES-7', 'MAC-7']",0,in_to_out,right
EVE-LAW,14,10.22523459,-41.28148002,65.73183363,30.91119559,-26.85873602,69.58921863,EVE_LAW,EVE-LAW-14,"['OLD', 'GIG', 'IRE', 'LIE', 'FAX', 'ERA', 'FOG', 'RIB', 'TAU', 'SOY']",EVE-14_LAW-14,"['EVE-OLD-14', 'EVE-GIG-14', 'EVE-IRE-14', 'EVE-LIE-14', 'EVE-FAX-14', 'ERA-LAW-14', 'FOG-LAW-14', 'GIG-LAW-14', 'IRE-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-OLD-14', 'LAW-SOY-14']","['EVE-OLD', 'EVE-GIG', 'EVE-IRE', 'EVE-LIE', 'EVE-FAX', 'ERA-LAW', 'FOG-LAW', 'GIG-LAW', 'IRE-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU', 'LAW-OLD', 'LAW-SOY']","['OLD-14', 'GIG-14', 'IRE-14', 'LIE-14', 'FAX-11', 'ERA-14', 'FOG-14', 'GIG-14', 'IRE-14', 'RIB-14', 'LIE-14', 'TAU-14', 'OLD-14', 'SOY-6']",0,in_to_out,right
EVE-GIG,14,30.91119559,-41.28148002,51.21567163,41.95506859,-21.83033602,69.58921863,EVE_GIG,EVE-GIG-14,"['LAW', 'OLD', 'IRE', 'LIE', 'FAX', 'AIR', 'COW', 'FIX', 'MAC', 'ERA', 'YES']",EVE-14_GIG-14,"['EVE-LAW-14', 'EVE-OLD-14', 'EVE-IRE-14', 'EVE-LIE-14', 'EVE-FAX-14', 'AIR-GIG-11', 'COW-GIG-11', 'FAX-GIG-11', 'FIX-GIG-11', 'GIG-MAC-11', 'GIG-LIE-14', 'ERA-GIG-14', 'GIG-IRE-14', 'GIG-LAW-14', 'GIG-YES-14']","['EVE-LAW', 'EVE-OLD', 'EVE-IRE', 'EVE-LIE', 'EVE-FAX', 'AIR-GIG', 'COW-GIG', 'FAX-GIG', 'FIX-GIG', 'GIG-LIE', 'GIG-MAC', 'ERA-GIG', 'GIG-IRE', 'GIG-LAW', 'GIG-YES']","['LAW-14', 'OLD-14', 'IRE-14', 'LIE-14', 'FAX-11', 'AIR-11', 'COW-11', 'FAX-11', 'FIX-11', 'MAC-11', 'LIE-14', 'ERA-14', 'IRE-14', 'LAW-14', 'YES-7']",0,in_to_out,right
ERA-GIG,14,13.73802359,-21.83033602,51.21567163,41.95506859,14.67203198,62.12956063,ERA_GIG,ERA-GIG-14,"['JUG', 'RIB', 'SOY', 'PLY', 'AHI', 'IRE', 'YES', 'NIL', 'LAW', 'AIR', 'COW', 'FAX', 'FIX', 'LIE', 'MAC', 'EVE']",ERA-14_GIG-14,"['ERA-RIB-14', 'ERA-IRE-14', 'ERA-LAW-14', 'AHI-ERA-7', 'ERA-YES-7', 'ERA-NIL-7', 'ERA-JUG-6', 'ERA-SOY-6', 'ERA-PLY-6', 'AIR-GIG-11', 'COW-GIG-11', 'FAX-GIG-11', 'FIX-GIG-11', 'GIG-MAC-11', 'GIG-LIE-14', 'EVE-GIG-14', 'GIG-IRE-14', 'GIG-LAW-14', 'GIG-YES-14']","['ERA-JUG', 'ERA-RIB', 'ERA-SOY', 'ERA-PLY', 'AHI-ERA', 'ERA-IRE', 'ERA-YES', 'ERA-NIL', 'ERA-LAW', 'AIR-GIG', 'COW-GIG', 'FAX-GIG', 'FIX-GIG', 'GIG-LIE', 'GIG-MAC', 'EVE-GIG', 'GIG-IRE', 'GIG-LAW', 'GIG-YES']","['RIB-14', 'IRE-14', 'LAW-14', 'AHI-7', 'YES-7', 'NIL-7', 'JUG-6', 'SOY-6', 'PLY-6', 'AIR-11', 'COW-11', 'FAX-11', 'FIX-11', 'MAC-11', 'LIE-14', 'EVE-14', 'IRE-14', 'LAW-14', 'YES-7']",0,inner,right
IRE-LAW,14,10.22523459,-26.85873602,65.73183363,36.45626059,-3.166204017,68.58317463,IRE_LAW,IRE-LAW-14,"['AHI', 'ERA', 'YES', 'MAC', 'EVE', 'GIG', 'RIB', 'FOG', 'LIE', 'TAU', 'OLD', 'SOY']",IRE-14_LAW-14,"['ERA-IRE-14', 'EVE-IRE-14', 'GIG-IRE-14', 'IRE-RIB-14', 'AHI-IRE-7', 'IRE-YES-7', 'IRE-MAC-7', 'ERA-LAW-14', 'EVE-LAW-14', 'FOG-LAW-14', 'GIG-LAW-14', 'LAW-RIB-14', 'LAW-LIE-14', 'LAW-TAU-14', 'LAW-OLD-14', 'LAW-SOY-14']","['AHI-IRE', 'ERA-IRE', 'IRE-YES', 'IRE-MAC', 'EVE-IRE', 'GIG-IRE', 'IRE-RIB', 'ERA-LAW', 'EVE-LAW', 'FOG-LAW', 'GIG-LAW', 'LAW-RIB', 'LAW-LIE', 'LAW-TAU', 'LAW-OLD', 'LAW-SOY']","['ERA-14', 'EVE-14', 'GIG-14', 'RIB-14', 'AHI-7', 'YES-7', 'MAC-7', 'ERA-14', 'EVE-14', 'FOG-14', 'GIG-14', 'RIB-14', 'LIE-14', 'TAU-14', 'OLD-14', 'SOY-6']",0,in_to_out,right
EVE-IRE,14,30.91119559,-41.28148002,68.58317463,36.45626059,-3.166204017,69.58921863,EVE_IRE,EVE-IRE-14,"['LAW', 'OLD', 'GIG', 'LIE', 'FAX', 'AHI', 'ERA', 'YES', 'MAC', 'RIB']",EVE-14_IRE-14,"['EVE-LAW-14', 'EVE-OLD-14', 'EVE-GIG-14', 'EVE-LIE-14', 'EVE-FAX-14', 'ERA-IRE-14', 'GIG-IRE-14', 'IRE-LAW-14', 'IRE-RIB-14', 'AHI-IRE-7', 'IRE-YES-7', 'IRE-MAC-7']","['EVE-LAW', 'EVE-OLD', 'EVE-GIG', 'EVE-LIE', 'EVE-FAX', 'AHI-IRE', 'ERA-IRE', 'IRE-YES', 'IRE-MAC', 'GIG-IRE', 'IRE-LAW', 'IRE-RIB']","['LAW-14', 'OLD-14', 'GIG-14', 'LIE-14', 'FAX-11', 'ERA-14', 'GIG-14', 'LAW-14', 'RIB-14', 'AHI-7', 'YES-7', 'MAC-7']",0,outer,right
EVE-LIE,14,21.34120359,-68.56024402,52.33663563,30.91119559,-41.28148002,69.58921863,EVE_LIE,EVE-LIE-14,"['LAW', 'OLD', 'GIG', 'IRE', 'FAX', 'COW', 'EAR', 'JAM', 'ZOO', 'HOT', 'ZAP', 'TAU', 'PIG']",EVE-14_LIE-14,"['EVE-LAW-14', 'EVE-OLD-14', 'EVE-GIG-14', 'EVE-IRE-14', 'EVE-FAX-14', 'COW-LIE-11', 'EAR-LIE-11', 'FAX-LIE-11', 'LIE-ZOO-11', 'JAM-LIE-13', 'HOT-LIE-13', 'LIE-ZAP-13', 'LIE-PIG-13', 'GIG-LIE-14', 'LIE-OLD-14', 'LIE-TAU-14', 'LAW-LIE-14']","['EVE-LAW', 'EVE-OLD', 'EVE-GIG', 'EVE-IRE', 'EVE-FAX', 'COW-LIE', 'EAR-LIE', 'FAX-LIE', 'GIG-LIE', 'JAM-LIE', 'LIE-ZOO', 'HOT-LIE', 'LIE-ZAP', 'LIE-OLD', 'LIE-TAU', 'LIE-PIG', 'LAW-LIE']","['LAW-14', 'OLD-14', 'GIG-14', 'IRE-14', 'FAX-11', 'COW-11', 'EAR-11', 'FAX-11', 'ZOO-11', 'JAM-13', 'HOT-13', 'ZAP-13', 'PIG-13', 'GIG-14', 'OLD-14', 'TAU-14', 'LAW-14']",0,in_to_out,right
